eventID,occurrenceID,measurementID,measurementType,measurementUnit,measurementValue,measurementAccuracy,measurementDeterminedBy,measurementDeterminedDate,measurementMethod,measurementTypeID,measurementUnitID,measurementValueID
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:1065,,epifaunaAbundance,number g-1 seagrass,1.923,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:107414,,epifaunaAbundance,number g-1 seagrass,0.481,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:1133,,epifaunaAbundance,number g-1 seagrass,0.481,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:1268,,epifaunaAbundance,number g-1 seagrass,1.442,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:1302,,epifaunaAbundance,number g-1 seagrass,0.481,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:138940,,epifaunaAbundance,number g-1 seagrass,2.885,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:158023,,epifaunaAbundance,number g-1 seagrass,0.481,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:158026,,epifaunaAbundance,number g-1 seagrass,2.404,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:158082,,epifaunaAbundance,number g-1 seagrass,1.923,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:158360,,epifaunaAbundance,number g-1 seagrass,0.962,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:158361,,epifaunaAbundance,number g-1 seagrass,0.481,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:158416,,epifaunaAbundance,number g-1 seagrass,0.962,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:160065,,epifaunaAbundance,number g-1 seagrass,2.404,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:160102,,epifaunaAbundance,number g-1 seagrass,25.962,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:160174,,epifaunaAbundance,number g-1 seagrass,14.423,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:160228,,epifaunaAbundance,number g-1 seagrass,5.769,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:160440,,epifaunaAbundance,number g-1 seagrass,1.442,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:211405,,epifaunaAbundance,number g-1 seagrass,2.404,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:247538,,epifaunaAbundance,number g-1 seagrass,0.481,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:261817,,epifaunaAbundance,number g-1 seagrass,4.327,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:419588,,epifaunaAbundance,number g-1 seagrass,12.019,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:420149,,epifaunaAbundance,number g-1 seagrass,0.481,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:420524,,epifaunaAbundance,number g-1 seagrass,1.442,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:421589,,epifaunaAbundance,number g-1 seagrass,2.885,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:514508,,epifaunaAbundance,number g-1 seagrass,1.923,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-epifauna:877061,,epifaunaAbundance,number g-1 seagrass,1.442,,,2021-07-22,https://doi.org/10.25573/serc.14925114,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,http://vocab.nerc.ac.uk/collection/P06/current/UNPG/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-shoots,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-shoots:208925,,shootLength,cm,11.65,,,2021-07-22,https://doi.org/10.25573/serc.14925114,,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-shoots,MarineGEO:USA-IRL_seagrass_2021:Bear_Point_Seagrass:1:48:seagrass-shoots:374715,,shootLength,cm,31.8,,,2021-07-22,https://doi.org/10.25573/serc.14925114,,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
